521.627,734.008,0.87123,527.949,894.709,0.840163,289.981,888.513,0.784547,264.313,1210.24,0.819078,360.828,1313.11,0.0699776,746.899,894.579,0.813353,792.218,1171.66,0.841369,637.58,1351.6,0.411191,528.12,1512.5,0.701231,386.731,1512.7,0.683636,431.88,1898.74,0.755995,444.652,2194.85,0.793722,650.434,1512.51,0.670973,650.381,1911.58,0.758563,650.421,2239.75,0.815654,457.473,688.585,0.858413,560.236,675.985,0.848936,393.163,650.359,0.81195,637.551,637.31,0.949445,708.295,2297.92,0.49467,740.517,2291.13,0.657315,637.423,2265.34,0.649609,399.492,2304.09,0.5285,373.545,2290.95,0.645418,483.125,2213.91,0.663255
534.761,747.007,0.948251,740.496,901.234,0.831012,637.353,901.134,0.789743,0,0,0,0,0,0,843.514,901.318,0.770088,978.534,1261.86,0.675189,933.533,1474.09,0.767061,695.439,1519.02,0.651702,605.247,1499.76,0.58402,663.378,1885.74,0.650395,701.803,2162.53,0.75396,791.747,1538.38,0.618786,785.613,1969.37,0.710793,798.651,2349.23,0.361382,534.29,708.296,0.207835,553.88,701.763,0.865461,0,0,0,695.224,669.692,0.890554,746.846,2349.13,0.0542443,753.254,2349.32,0.0855258,811.251,2349.3,0.192694,573.091,2155.98,0.721931,585.947,2137.04,0.739324,740.271,2194.57,0.52674
560.215,644.29,0.871066,721.112,843.591,0.821652,586.25,843.534,0.873685,438.294,1100.43,0.897575,270.51,1062.28,0.862972,849.689,843.637,0.766747,553.908,1158.44,0.611577,489.682,1158.56,0.700011,631.133,1473.91,0.649848,540.742,1461.01,0.629823,566.752,1834.44,0.706365,637.716,2110.96,0.773821,721.091,1493.37,0.597525,701.928,1924.27,0.71343,746.763,2349.25,0.52287,547.652,611.704,0.285522,592.326,605.226,0.895548,0,0,0,740.657,592.686,0.956807,688.951,2349.17,0.118343,714.779,2349.34,0.141688,753.285,2349.29,0.295099,515.215,2098.18,0.670115,528.136,2085.54,0.689605,663.385,2136.96,0.524032
470.244,585.821,0.88418,482.932,830.548,0.879054,270.724,843.196,0.823092,212.836,1165.12,0.837863,328.687,1107.5,0.870984,689.157,804.858,0.831648,682.521,1100.5,0.851751,367.334,1203.51,0.819929,483.115,1428.86,0.7036,360.765,1435.32,0.643419,386.613,1827.87,0.816943,386.701,2123.67,0.838915,598.827,1422.64,0.650439,592.263,1815.03,0.814722,585.697,2085.09,0.87069,424.942,541.082,0.93386,502.303,534.538,0.910215,373.675,586.304,0.933742,579.663,566.711,0.897722,650.59,2226.65,0.782721,689.186,2188.41,0.803382,540.912,2091.82,0.790352,335.23,2258.99,0.832322,302.985,2239.51,0.722184,418.81,2130.22,0.695033
489.433,631.026,0.904336,489.425,836.818,0.89181,283.449,843.21,0.828843,232.509,1158.97,0.873872,386.39,1100.98,0.903799,695.422,817.685,0.814554,695.766,1094.29,0.849206,386.685,1197.23,0.786186,502.453,1429,0.680748,379.949,1448.32,0.688176,386.81,1853.64,0.774736,386.88,2123.67,0.848156,637.634,1422.65,0.701039,689.001,1821.54,0.822656,740.389,2143.08,0.813502,438.13,585.879,0.944898,534.475,579.611,0.920602,386.455,592.287,0.980524,592.644,586.141,0.968622,779.128,2290.83,0.732565,811.2,2265.48,0.681652,714.775,2162.54,0.548774,335.095,2252.58,0.854103,302.968,2233.3,0.754977,425.13,2130.19,0.713141
650.346,643.807,0.923249,830.521,843.361,0.810472,689.211,843.603,0.866144,541.168,1107.32,0.911822,335.374,1055.59,0.912014,972.012,843.121,0.679697,644.132,1178.04,0.627062,599.17,1158.67,0.428557,746.878,1493.28,0.602266,644.182,1467.56,0.574999,689.032,1911.49,0.725978,740.357,2181.85,0.789684,849.638,1512.71,0.59028,843.311,1963.06,0.741122,888.293,2349.25,0.244873,643.819,598.853,0.142845,688.747,592.302,0.945076,0,0,0,837.062,585.744,0.917917,0,0,0,0,0,0,901.169,2349.3,0.127585,579.65,2188.48,0.66896,592.313,2181.68,0.691764,772.745,2226.85,0.530102
496.107,598.821,0.870979,495.894,939.794,0.802162,180.674,946.447,0.735636,77.5105,1390.26,0.792232,212.722,1512.45,0.788949,830.458,901.629,0.735882,946.583,1306.69,0.821338,856.309,1409.71,0.840889,534.379,1808.55,0.509594,335.367,1834.37,0.495912,386.739,2349.16,0.345023,0,0,0,708.401,1789.21,0.447637,669.641,2349.16,0.335709,0,0,0,425.258,534.728,0.893625,566.635,528.001,0.857345,328.956,553.895,0.897746,669.706,534.403,0.888784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438.218,534.441,0.923879,437.993,933.384,0.830036,129.278,946.347,0.731577,16.4104,1364.52,0.75951,193.676,1518.86,0.80709,746.857,901.44,0.765999,888.356,1306.53,0.84576,650.503,1416.02,0.836054,482.908,1814.97,0.523918,283.753,1821.46,0.501475,347.919,2349.18,0.334555,0,0,0,656.852,1795.76,0.49729,618.186,2349.22,0.46623,0,0,0,367.305,482.916,0.899307,496.086,476.424,0.881433,277.201,573.245,0.90138,586.29,540.88,0.931566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560.282,688.981,0.871916,560.358,894.998,0.795503,238.627,888.35,0.703236,128.944,1287.33,0.82197,270.662,1454.55,0.798363,894.673,901.161,0.749508,991.19,1300.36,0.778964,894.933,1409.61,0.863692,534.559,1718.5,0.560349,335.198,1718.47,0.500073,270.509,2278.29,0.427632,0,0,0,708.345,1725.03,0.521543,618.097,2271.9,0.558061,0,0,0,489.382,605.355,0.873404,637.585,605.421,0.859625,392.961,541.349,0.821264,747.066,541.285,0.906877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553.909,734.007,0.859586,573.183,953.004,0.8584,334.85,952.868,0.848543,232.276,1300.35,0.886866,412.202,1210.39,0.839853,804.914,953.148,0.786423,888.58,1319.7,0.844594,708.403,1261.39,0.855834,541.241,1621.79,0.707365,386.885,1621.8,0.681919,354.501,2078.73,0.61486,0,0,0,689.216,1622.15,0.684459,689.236,2085.23,0.654828,0,0,0,502.431,682.437,0.864428,605.258,682.272,0.862928,438.318,695.164,0.93884,689.008,689.018,0.988743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540.971,476.765,0.924742,676.135,740.706,0.853491,515.132,753.249,0.814397,482.998,1055.69,0.89174,425.13,1313.39,0.879351,843.109,734.126,0.781252,901.303,1107.08,0.860259,733.874,1422.65,0.815945,618.215,1422.61,0.639002,502.357,1416.02,0.632575,566.653,1840.84,0.634942,585.96,2181.68,0.0950923,727.682,1435.43,0.587773,733.904,1879.41,0.725622,746.875,2201.08,0.242835,534.783,438.251,0.866543,592.424,438.03,0.949306,0,0,0,727.685,483.096,0.929653,0,0,0,0,0,0,746.893,2226.87,0.13136,0,0,0,0,0,0,586.034,2188.25,0.0826911
541.144,586.225,0.945598,695.467,772.628,0.839779,541.201,791.91,0.863552,489.658,1081.41,0.579995,386.88,1004.05,0.753487,850.063,747.009,0.792633,824.161,1126.45,0.773028,483.255,1049.42,0.855485,630.94,1422.59,0.653113,515.276,1409.57,0.620621,573.112,1866.51,0.625249,586.005,2201.13,0.206566,740.235,1454.5,0.653105,740.265,1885.9,0.710864,759.774,2226.79,0.326771,534.289,547.615,0.782457,579.725,540.808,0.931302,0,0,0,701.898,508.895,0.865567,733.961,2291.42,0.0948715,791.842,2297.71,0.09109,759.83,2239.78,0.156704,547.5,2201.09,0.0786321,528.124,2188.48,0.0960013,611.767,2220.37,0.131954
541.362,740.36,0.924885,541.193,907.826,0.878334,309.23,907.634,0.775969,225.768,1255.37,0.914642,399.582,1216.59,0.83044,792.087,914.169,0.800297,869.164,1293.73,0.799577,708.396,1261.82,0.849993,534.261,1564.21,0.711452,380.302,1564.15,0.696567,328.848,2014.5,0.674719,0,0,0,669.584,1570.57,0.661375,650.357,2027.41,0.683539,0,0,0,489.529,688.646,0.897762,592.78,682.335,0.885389,431.617,650.581,0.873279,682.401,644.059,0.908174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541.086,644.302,0.931699,547.449,946.026,0.852492,322.098,939.904,0.785903,238.723,1268.22,0.820014,380.235,1577.07,0.861217,791.948,939.991,0.80044,856.28,1306.45,0.850213,689.048,1602.53,0.835829,528.229,1596.23,0.685626,380.166,1589.8,0.623034,335.272,2033.79,0.696452,328.397,2349.14,0.151429,656.97,1602.73,0.614469,669.57,2046.6,0.648259,0,0,0,489.549,605.48,0.898012,592.397,599.021,0.923703,431.717,650.514,0.918035,676.036,644.029,0.920656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328.68,2349.18,0.0736546
547.368,573.27,0.854349,740.164,714.825,0.81849,579.421,733.957,0.814056,534.248,1004.17,0.656015,450.85,1049.11,0.688498,894.583,701.915,0.75831,901.414,1107.09,0.840574,541.268,1075.04,0.804502,682.533,1357.98,0.661451,579.485,1332.48,0.628429,611.666,1815.02,0.644337,605.285,2143.08,0.239651,791.684,1364.61,0.639492,772.512,1828.05,0.648527,785.505,2168.85,0.308804,534.294,534.702,0.87117,585.68,527.927,0.88478,0,0,0,702.041,482.927,0.915163,740.416,2233.17,0.136169,791.869,2233.16,0.143625,791.747,2188.25,0.181576,618.087,2188.44,0.0900802,579.564,2188.2,0.0940685,624.653,2162.44,0.152176